Rafale max  help,soleil_durée,Précipitations en mm,Température minimale en °C,Température maximale en °C,prix moyen au kg,Production quantité tonne(s),Date
72.0,80.0,11.0,10.4,16.8,1.1803030303030302,0.0774025974025974,2017-11-23
46.8,32.0,1.8,9.7,13.7,1.1818181818181817,0.07727272727272727,2017-11-24
43.2,169.0,0.8,2.0,7.6,1.1833333333333331,0.07714285714285714,2017-11-25
33.8,220.0,0.0,-1.5,8.4,1.1848484848484848,0.07701298701298702,2017-11-26
50.4,91.0,5.2,2.1,8.9,1.1863636363636365,0.07688311688311689,2017-11-27
54.0,181.0,2.0,4.6,9.6,1.1878787878787878,0.07675324675324675,2017-11-28
32.4,253.0,0.0,-2.0,7.1,1.1893939393939392,0.07662337662337662,2017-11-29
39.6,45.0,0.4,0.5,4.6,1.1909090909090907,0.0764935064935065,2017-11-30
93.6,0.0,6.8,5.1,9.2,1.1924242424242424,0.07636363636363637,2017-12-01
36.0,274.0,0.2,4.1,16.8,1.193939393939394,0.07623376623376624,2017-12-03
36.0,763.0,0.0,0.5,18.8,1.195454545454545,0.0761038961038961,2017-12-04
50.4,282.0,3.0,10.5,21.2,1.1969696969696968,0.07597402597402597,2017-12-05
28.8,842.0,0.0,11.7,23.1,1.1984848484848485,0.07584415584415585,2017-12-06
50.4,48.0,1.0,16.9,23.2,1.2,0.07571428571428572,2017-12-07
43.2,42.0,1.4,11.9,19.8,1.2015151515151514,0.07558441558441559,2017-12-08
59.8,205.0,1.2,11.3,19.5,1.203030303030303,0.07545454545454545,2017-12-09
39.6,209.0,0.2,13.4,20.5,1.2045454545454546,0.07532467532467532,2017-12-10
79.9,54.0,4.6,4.3,12.4,1.2060606060606058,0.0751948051948052,2017-12-11
32.4,276.0,0.0,-1.9,6.5,1.2075757575757575,0.07506493506493507,2017-12-12
75.6,0.0,5.4,2.1,10.8,1.2090909090909092,0.07493506493506494,2017-12-13
82.8,29.0,1.0,4.3,7.6,1.2106060606060605,0.0748051948051948,2017-12-14
69.1,136.0,2.4,2.6,6.6,1.2121212121212122,0.07467532467532467,2017-12-15
36.0,120.0,0.2,0.1,6.6,1.2136363636363636,0.07454545454545455,2017-12-16
36.0,3.0,3.0,-0.6,8.4,1.2151515151515149,0.07441558441558442,2017-12-17
46.8,222.0,0.0,3.3,8.8,1.2166666666666666,0.07428571428571429,2017-12-18
18.0,15.0,0.0,-0.9,2.6,1.2181818181818178,0.07415584415584416,2017-12-19
18.4,0.0,0.2,-0.1,7.7,1.2196969696969695,0.07402597402597402,2017-12-20
22.3,0.0,0.0,6.6,9.6,1.2212121212121212,0.0738961038961039,2017-12-21
32.4,0.0,0.2,6.3,10.5,1.2227272727272729,0.07376623376623377,2017-12-22
22.7,0.0,0.0,7.7,8.7,1.224242424242424,0.07363636363636364,2017-12-23
25.9,20.0,0.0,7.3,8.8,1.2257575757575756,0.0735064935064935,2017-12-24
43.2,0.0,1.6,3.5,7.6,1.2272727272727273,0.07337662337662337,2017-12-25
68.8,98.0,4.0,3.6,8.6,1.2287878787878788,0.07324675324675325,2017-12-26
82.8,20.0,0.4,2.8,5.7,1.2303030303030302,0.07311688311688312,2017-12-27
37.1,309.0,0.0,-0.9,5.5,1.2318181818181817,0.07298701298701299,2017-12-28
72.0,15.0,5.0,-0.3,13.0,1.2333333333333332,0.07285714285714286,2017-12-29
69.5,159.0,1.6,9.5,14.8,1.2348484848484849,0.07272727272727272,2017-12-31
86.4,13.0,3.0,5.9,10.1,1.2363636363636363,0.0725974025974026,2018-01-01
40.0,272.0,0.0,1.6,8.0,1.2378787878787878,0.07246753246753247,2018-01-02
43.6,79.0,1.2,-3.2,6.0,1.2393939393939393,0.07233766233766234,2018-01-03
36.7,562.0,0.0,2.6,14.3,1.2409090909090907,0.0722077922077922,2018-01-05
32.4,155.0,0.0,14.8,21.1,1.2424242424242424,0.07207792207792207,2018-01-06
48.6,378.0,4.6,17.5,32.1,1.2439393939393941,0.07194805194805197,2018-01-07
26.3,486.0,0.0,15.5,31.1,1.2454545454545454,0.07181818181818182,2018-01-08
39.6,720.0,0.0,9.4,23.9,1.2469696969696968,0.07168831168831169,2018-01-09
47.9,455.0,0.0,7.3,16.7,1.2484848484848483,0.07155844155844156,2018-01-10
40.0,41.0,1.8,8.6,11.4,1.25,0.07142857142857142,2018-01-11
61.2,0.0,8.2,5.3,13.3,1.2515151515151517,0.0712987012987013,2018-01-12
28.8,0.0,0.0,1.8,3.8,1.253030303030303,0.07116883116883117,2018-01-13
14.4,81.0,0.0,-0.3,5.8,1.2545454545454544,0.07103896103896104,2018-01-14
72.0,0.0,8.6,0.9,9.8,1.2560606060606059,0.07090909090909091,2018-01-15
68.4,213.0,6.8,6.7,11.3,1.2575757575757576,0.07077922077922078,2018-01-16
62.6,400.0,0.4,2.8,8.7,1.2590909090909093,0.07064935064935066,2018-01-17
69.1,1.0,5.3,4.8,11.5,1.2606060606060605,0.07051948051948052,2018-01-18
43.2,177.0,1.0,3.3,7.9,1.262121212121212,0.07038961038961039,2018-01-19
75.6,13.0,6.1,2.5,12.7,1.2636363636363637,0.07025974025974026,2018-01-20
51.1,0.0,3.0,6.6,11.8,1.2651515151515151,0.07012987012987013,2018-01-21
64.8,49.0,1.4,8.5,12.9,1.2666666666666666,0.07,2018-01-22
44.6,0.0,0.0,5.5,11.8,1.2681818181818179,0.06987012987012987,2018-01-23
57.6,121.0,2.6,10.9,12.9,1.2696969696969695,0.06974025974025974,2018-01-24
54.0,0.0,5.4,7.5,8.3,1.2712121212121212,0.06961038961038961,2018-01-25
25.2,4.0,0.0,4.2,6.6,1.2727272727272727,0.06948051948051948,2018-01-26
29.2,0.0,0.0,-0.3,4.1,1.2742424242424242,0.06935064935064936,2018-01-27
33.5,0.0,0.0,2.7,8.8,1.2757575757575756,0.06922077922077922,2018-01-28
32.4,36.0,0.2,8.1,10.2,1.2772727272727271,0.06909090909090909,2018-01-29
32.4,0.0,0.0,7.4,10.6,1.2787878787878788,0.06896103896103896,2018-01-30
72.0,0.0,7.5,7.2,8.7,1.2803030303030305,0.06883116883116883,2018-01-31
39.6,156.0,0.0,-1.2,7.2,1.2818181818181815,0.06870129870129871,2018-02-02
55.1,162.0,0.8,1.3,9.6,1.2833333333333332,0.06857142857142857,2018-02-03
37.1,34.0,0.6,6.6,16.2,1.284848484848485,0.06844155844155844,2018-02-04
43.2,679.0,0.2,2.2,16.8,1.2863636363636364,0.06831168831168831,2018-02-05
21.6,510.0,0.2,12.2,23.8,1.2878787878787878,0.06818181818181818,2018-02-06
58.7,491.0,4.2,18.3,28.0,1.289393939393939,0.06805194805194806,2018-02-07
28.8,804.0,0.0,15.1,33.2,1.2909090909090908,0.06792207792207793,2018-02-08
39.6,750.0,0.0,8.0,24.8,1.2924242424242425,0.06779220779220779,2018-02-09
39.6,74.0,0.0,6.9,15.5,1.2939393939393942,0.06766233766233766,2018-02-10
32.4,434.0,0.0,3.6,12.4,1.2954545454545454,0.06753246753246753,2018-02-11
54.0,0.0,5.8,10.3,14.4,1.2969696969696969,0.06740259740259741,2018-02-12
54.0,83.0,1.2,-1.4,3.3,1.2984848484848484,0.06727272727272728,2018-02-13
46.8,32.0,3.4,-3.3,8.9,1.3,0.06714285714285714,2018-02-14
39.6,11.0,2.6,4.1,12.3,1.3015151515151515,0.06701298701298701,2018-02-15
28.8,263.0,5.4,0.4,9.1,1.303030303030303,0.06688311688311688,2018-02-16
25.2,138.0,2.3,3.8,8.6,1.3045454545454545,0.06675324675324676,2018-02-17
19.4,396.0,0.0,-0.9,9.4,1.306060606060606,0.06662337662337663,2018-02-18
15.1,27.0,2.4,0.1,8.1,1.3075757575757576,0.0664935064935065,2018-02-19
36.7,0.0,2.2,4.1,5.7,1.3090909090909093,0.06636363636363636,2018-02-20
40.3,491.0,0.0,0.1,4.9,1.3106060606060606,0.06623376623376623,2018-02-21
47.5,586.0,0.0,-1.9,4.4,1.3121212121212118,0.06610389610389611,2018-02-22
47.5,468.0,0.0,-2.6,3.4,1.3136363636363635,0.06597402597402598,2018-02-23
46.8,598.0,0.0,-3.4,4.0,1.3151515151515152,0.06584415584415584,2018-02-24
57.6,602.0,0.0,-3.1,3.0,1.3166666666666669,0.06571428571428571,2018-02-25
61.9,604.0,0.0,-5.5,-0.2,1.318181818181818,0.06558441558441558,2018-02-26
40.3,309.0,0.0,-7.4,-1.5,1.3196969696969696,0.06545454545454546,2018-02-27
57.6,362.0,0.4,-10.3,-1.2,1.3212121212121213,0.06532467532467533,2018-02-28
111.6,17.0,8.0,7.5,13.3,1.3227272727272728,0.0651948051948052,2018-03-01
32.4,16.0,1.0,-1.6,5.3,1.3242424242424242,0.06506493506493506,2018-03-02
61.2,198.0,1.8,1.5,13.3,1.3257575757575757,0.06493506493506493,2018-03-03
108.0,138.0,8.0,9.4,16.2,1.3272727272727272,0.06480519480519481,2018-03-04
39.6,684.0,0.0,5.6,16.9,1.3287878787878786,0.06467532467532468,2018-03-05
43.9,559.0,1.4,13.0,25.7,1.3303030303030303,0.06454545454545453,2018-03-06
32.4,699.0,0.0,16.0,29.2,1.3318181818181818,0.06441558441558441,2018-03-07
32.4,840.0,0.0,16.8,35.4,1.3333333333333333,0.06428571428571428,2018-03-08
39.6,374.0,0.0,9.3,25.2,1.3348484848484847,0.06415584415584416,2018-03-09
29.2,54.0,0.0,13.9,20.4,1.3363636363636364,0.06402597402597403,2018-03-10
21.6,456.0,0.0,-1.6,10.9,1.3378787878787881,0.0638961038961039,2018-03-11
61.2,11.0,7.1,9.8,14.7,1.3393939393939394,0.06376623376623378,2018-03-12
43.2,203.0,0.0,6.6,13.2,1.3409090909090908,0.06363636363636363,2018-03-13
46.8,424.0,10.0,1.8,14.8,1.3424242424242423,0.06350649350649351,2018-03-14
59.0,127.0,2.6,7.8,12.8,1.343939393939394,0.06337662337662338,2018-03-15
43.2,198.0,0.4,6.2,13.3,1.3454545454545457,0.06324675324675325,2018-03-16
36.7,153.0,6.9,1.0,11.3,1.346969696969697,0.06311688311688313,2018-03-17
32.4,0.0,0.0,-0.1,1.4,1.3484848484848484,0.06298701298701298,2018-03-18
40.3,2.0,0.0,-0.6,1.9,1.35,0.06285714285714286,2018-03-19
50.4,447.0,0.0,-1.6,7.1,1.3515151515151516,0.06272727272727273,2018-03-20
43.2,647.0,0.0,-1.4,8.4,1.353030303030303,0.0625974025974026,2018-03-21
33.8,19.0,0.0,-2.8,8.2,1.3545454545454545,0.06246753246753248,2018-03-22
40.7,0.0,0.2,3.9,7.0,1.356060606060606,0.06233766233766234,2018-03-23
32.4,171.0,0.6,2.6,13.8,1.3575757575757574,0.06220779220779221,2018-03-24
28.8,294.0,1.4,5.8,16.0,1.3590909090909091,0.06207792207792207,2018-03-25
28.8,247.0,0.0,5.9,14.5,1.3606060606060606,0.06194805194805195,2018-03-26
54.0,49.0,2.6,5.7,14.3,1.3621212121212118,0.06181818181818183,2018-03-27
61.2,38.0,2.6,5.3,12.8,1.3636363636363635,0.0616883116883117,2018-03-28
62.3,166.0,1.8,2.7,12.7,1.3651515151515152,0.06155844155844156,2018-03-29
72.0,186.0,2.6,4.5,11.3,1.3666666666666667,0.06142857142857142,2018-03-30
43.2,90.0,1.2,2.5,11.2,1.3681818181818182,0.0612987012987013,2018-03-31
72.0,0.0,5.6,7.8,13.4,1.3696969696969696,0.06116883116883118,2018-04-01
57.6,7.0,1.8,-0.1,3.9,1.3712121212121209,0.06103896103896105,2018-04-02
47.2,46.0,10.3,2.7,9.6,1.3727272727272728,0.06090909090909091,2018-04-03
69.1,232.0,4.0,8.0,13.7,1.3742424242424245,0.06077922077922077,2018-04-04
47.5,819.0,0.0,4.2,19.2,1.3757575757575755,0.06064935064935065,2018-04-05
32.4,346.0,11.0,14.8,24.7,1.3772727272727272,0.06051948051948052,2018-04-06
40.0,590.0,1.6,16.1,29.0,1.378787878787879,0.0603896103896104,2018-04-07
40.0,784.0,0.0,18.0,34.0,1.3803030303030304,0.06025974025974026,2018-04-08
36.4,414.0,0.0,16.9,25.2,1.3818181818181818,0.060129870129870124,2018-04-09
32.8,644.0,0.0,5.4,22.1,1.3833333333333333,0.06,2018-04-10
24.1,272.0,0.0,1.9,13.9,1.3848484848484848,0.05987012987012987,2018-04-11
36.4,86.0,0.0,8.0,12.3,1.3863636363636362,0.05974025974025975,2018-04-12
29.9,174.0,0.6,5.8,17.2,1.3878787878787882,0.059610389610389614,2018-04-13
36.4,102.0,5.6,7.6,17.4,1.3893939393939394,0.059480519480519474,2018-04-14
36.0,374.0,0.0,6.4,18.3,1.3909090909090909,0.05935064935064935,2018-04-15
28.8,432.0,0.0,6.7,16.9,1.3924242424242423,0.05922077922077922,2018-04-16
29.2,775.0,0.0,7.0,21.6,1.393939393939394,0.0590909090909091,2018-04-17
36.0,708.0,0.0,6.5,25.9,1.3954545454545455,0.058961038961038964,2018-04-18
26.6,780.0,0.0,8.6,27.5,1.396969696969697,0.058831168831168824,2018-04-19
22.7,710.0,0.0,10.1,27.9,1.3984848484848484,0.0587012987012987,2018-04-20
28.8,624.0,9.9,12.2,27.4,1.4,0.05857142857142857,2018-04-21
61.2,570.0,0.0,13.7,25.5,1.4015151515151514,0.05844155844155845,2018-04-22
29.9,245.0,0.0,11.8,19.2,1.403030303030303,0.05831168831168833,2018-04-23
36.0,763.0,0.0,5.6,21.5,1.4045454545454543,0.058181818181818175,2018-04-24
47.9,300.0,2.6,8.7,17.3,1.406060606060606,0.05805194805194805,2018-04-25
32.4,585.0,0.0,4.8,15.6,1.4075757575757577,0.05792207792207792,2018-04-26
66.2,524.0,0.0,4.9,19.1,1.4090909090909092,0.0577922077922078,2018-04-27
43.2,240.0,3.4,9.0,15.2,1.4106060606060606,0.05766233766233767,2018-04-28
32.4,2.0,12.5,8.4,12.6,1.4121212121212119,0.057532467532467525,2018-04-29
55.1,60.0,3.6,6.2,7.7,1.4136363636363636,0.0574025974025974,2018-04-30
50.4,10.0,0.6,8.3,11.1,1.415151515151515,0.057272727272727274,2018-05-01
36.4,150.0,0.6,-2.5,0.5,1.4166666666666663,0.05714285714285715,2018-05-02
25.2,194.0,0.0,2.4,12.6,1.4181818181818182,0.057012987012987015,2018-05-03
46.8,300.0,0.0,6.5,12.8,1.4196969696969697,0.056883116883116876,2018-05-04
40.7,822.0,0.0,7.0,23.2,1.4212121212121211,0.05675324675324675,2018-05-05
39.6,88.0,6.9,15.7,21.7,1.4227272727272728,0.056623376623376624,2018-05-06
36.0,114.0,1.8,17.7,23.0,1.4242424242424243,0.0564935064935065,2018-05-07
32.4,828.0,0.0,17.4,32.2,1.4257575757575758,0.056363636363636366,2018-05-08
32.4,251.0,0.0,15.4,26.2,1.4272727272727272,0.05623376623376623,2018-05-09
28.8,641.0,0.0,5.4,26.8,1.4287878787878787,0.056103896103896114,2018-05-10
30.2,90.0,0.8,9.2,20.0,1.4303030303030302,0.055974025974025975,2018-05-11
46.8,33.0,3.2,7.3,12.0,1.431818181818182,0.05584415584415585,2018-05-12
32.4,468.0,0.4,8.1,16.2,1.4333333333333331,0.055714285714285716,2018-05-13
47.2,0.0,11.3,9.0,13.3,1.4348484848484848,0.055584415584415584,2018-05-14
43.2,360.0,0.2,9.8,21.8,1.4363636363636365,0.055454545454545465,2018-05-15
54.0,610.0,4.6,8.5,22.5,1.4378787878787882,0.055324675324675325,2018-05-16
36.0,522.0,0.0,10.1,19.5,1.4393939393939394,0.0551948051948052,2018-05-17
36.0,807.0,0.0,5.0,19.1,1.440909090909091,0.05506493506493507,2018-05-18
33.5,864.0,0.0,5.0,19.9,1.4424242424242424,0.05493506493506493,2018-05-19
32.4,804.0,0.2,5.2,22.8,1.443939393939394,0.054805194805194815,2018-05-20
25.2,670.0,0.0,9.2,24.0,1.445454545454545,0.05467532467532468,2018-05-21
32.4,351.0,1.0,8.9,23.6,1.4469696969696968,0.05454545454545455,2018-05-22
40.7,408.0,0.8,10.6,22.7,1.4484848484848485,0.05441558441558442,2018-05-23
21.6,558.0,0.0,9.9,24.7,1.45,0.054285714285714284,2018-05-24
100.8,312.0,18.3,11.6,26.1,1.4515151515151516,0.054155844155844166,2018-05-25
46.8,569.0,0.0,15.0,27.7,1.4530303030303031,0.054025974025974026,2018-05-26
36.0,551.0,0.0,14.3,27.3,1.4545454545454546,0.0538961038961039,2018-05-27
32.4,234.0,0.2,16.3,25.9,1.4560606060606058,0.05376623376623377,2018-05-28
33.5,186.0,10.0,14.5,25.6,1.4575757575757575,0.053636363636363635,2018-05-29
47.5,433.0,9.3,15.1,25.5,1.459090909090909,0.05350649350649351,2018-05-30
68.8,133.0,54.3,14.7,22.9,1.460606060606061,0.05337662337662338,2018-05-31
29.5,0.0,4.6,5.7,7.7,1.4621212121212122,0.05324675324675325,2018-06-01
28.8,0.0,5.6,-1.3,0.2,1.4636363636363636,0.05311688311688312,2018-06-02
51.1,174.0,2.6,3.9,12.7,1.465151515151515,0.05298701298701298,2018-06-03
37.1,680.0,0.0,4.2,21.6,1.4666666666666668,0.05285714285714286,2018-06-04
28.8,828.0,0.0,10.4,26.1,1.4681818181818185,0.05272727272727274,2018-06-05
28.8,102.0,3.4,15.6,22.5,1.4696969696969695,0.0525974025974026,2018-06-06
28.8,723.0,0.0,14.4,29.3,1.4712121212121212,0.05246753246753247,2018-06-07
22.3,824.0,0.0,14.3,34.9,1.4727272727272729,0.052337662337662336,2018-06-08
39.6,281.0,0.0,15.0,23.4,1.474242424242424,0.05220779220779221,2018-06-09
54.0,467.0,0.2,11.5,23.8,1.4757575757575758,0.052077922077922084,2018-06-10
54.0,89.0,1.6,10.1,17.2,1.4772727272727273,0.05194805194805195,2018-06-11
39.6,37.0,0.2,10.1,13.4,1.4787878787878788,0.05181818181818182,2018-06-12
39.6,245.0,0.0,10.0,17.8,1.4803030303030302,0.051688311688311686,2018-06-13
35.2,330.0,0.0,8.1,20.7,1.481818181818182,0.05155844155844156,2018-06-14
25.2,210.0,0.4,14.4,23.7,1.4833333333333334,0.051428571428571435,2018-06-15
33.8,590.0,0.0,12.7,23.6,1.4848484848484849,0.0512987012987013,2018-06-16
36.0,366.0,0.0,12.5,22.0,1.4863636363636363,0.05116883116883117,2018-06-17
32.8,374.0,0.8,14.9,24.7,1.4878787878787878,0.05103896103896104,2018-06-18
25.9,270.0,0.2,12.2,23.6,1.4893939393939393,0.05090909090909091,2018-06-19
25.2,899.0,0.2,12.6,28.4,1.490909090909091,0.05077922077922079,2018-06-20
44.6,504.0,0.0,14.9,22.4,1.4924242424242424,0.05064935064935065,2018-06-21
46.8,878.0,0.0,5.8,21.7,1.4939393939393941,0.05051948051948052,2018-06-22
47.5,792.0,0.0,7.2,22.1,1.4954545454545456,0.05038961038961039,2018-06-23
33.8,852.0,0.0,10.7,23.5,1.4969696969696968,0.05025974025974026,2018-06-24
43.2,906.0,0.0,9.6,25.3,1.4984848484848483,0.050129870129870135,2018-06-25
48.2,906.0,0.0,11.8,28.0,1.5,0.05,2018-06-26
43.2,906.0,0.0,11.4,29.2,1.4735714285714283,0.04964285714285715,2018-06-27
58.3,906.0,0.0,14.0,28.2,1.447142857142857,0.04928571428571429,2018-06-28
51.1,584.0,0.0,14.8,29.1,1.4207142857142856,0.04892857142857143,2018-06-29
33.1,788.0,0.0,16.1,32.2,1.3942857142857144,0.04857142857142857,2018-06-30
61.2,0.0,0.0,6.3,7.5,1.3678571428571429,0.048214285714285716,2018-07-01
28.8,131.0,1.0,-1.9,-0.1,1.3414285714285714,0.047857142857142855,2018-07-02
79.2,186.0,0.0,4.2,10.5,1.315,0.0475,2018-07-03
29.5,128.0,1.4,11.5,20.9,1.2885714285714285,0.047142857142857146,2018-07-04
36.0,834.0,0.0,10.7,25.9,1.2621428571428568,0.046785714285714285,2018-07-05
28.8,462.0,0.2,14.2,24.6,1.2357142857142858,0.04642857142857143,2018-07-06
29.5,687.0,0.0,15.0,31.2,1.209285714285714,0.04607142857142857,2018-07-07
61.9,661.0,0.0,17.2,36.7,1.1828571428571428,0.045714285714285714,2018-07-08
40.0,162.0,0.0,9.5,22.2,1.1564285714285714,0.04535714285714285,2018-07-09
46.8,162.0,0.0,11.7,20.1,1.13,0.045,2018-07-10
54.0,12.0,3.0,9.4,12.9,1.13,0.05,2018-07-11
83.5,81.0,3.4,7.0,12.5,1.1368518518518518,0.05,2018-07-12
25.2,606.0,0.0,14.1,29.7,1.1437037037037037,0.05,2018-07-13
29.5,564.0,0.0,14.3,31.0,1.1505555555555556,0.05,2018-07-14
37.1,635.0,0.0,15.7,31.3,1.1574074074074072,0.05,2018-07-15
36.0,831.0,0.0,14.7,30.7,1.164259259259259,0.05,2018-07-16
29.9,444.0,0.0,15.0,26.6,1.171111111111111,0.05,2018-07-17
30.2,638.0,0.0,14.1,29.1,1.1779629629629629,0.05,2018-07-18
54.0,420.0,6.5,14.5,31.1,1.1848148148148148,0.05,2018-07-19
43.2,354.0,0.0,17.7,25.8,1.1916666666666669,0.05,2018-07-20
37.4,720.0,0.2,13.5,26.4,1.1985185185185183,0.05,2018-07-21
28.8,547.0,0.0,12.6,26.9,1.2053703703703702,0.05,2018-07-22
21.6,700.0,0.0,14.2,31.2,1.2122222222222219,0.05,2018-07-23
19.1,396.0,0.0,16.2,32.2,1.219074074074074,0.05,2018-07-24
21.6,789.0,0.0,16.4,33.7,1.225925925925926,0.05,2018-07-25
32.4,796.0,0.0,17.0,35.9,1.2327777777777778,0.05,2018-07-26
55.1,659.0,0.6,17.5,35.3,1.2396296296296296,0.05,2018-07-27
46.8,468.0,0.0,18.6,25.7,1.2464814814814815,0.05,2018-07-28
61.2,468.0,0.0,15.9,29.0,1.2533333333333332,0.05,2018-07-29
39.6,331.0,0.0,16.7,28.6,1.260185185185185,0.05,2018-07-30
46.8,477.0,0.0,17.2,28.7,1.2670370370370372,0.05,2018-07-31
43.2,262.0,0.0,5.4,8.5,1.2738888888888888,0.05,2018-08-01
14.4,544.0,0.0,-12.6,1.9,1.2807407407407407,0.05,2018-08-02
57.6,275.0,0.0,4.1,14.3,1.2875925925925926,0.05,2018-08-03
33.5,131.0,1.4,9.3,20.4,1.2944444444444445,0.05,2018-08-04
36.0,827.0,0.0,8.5,26.8,1.3012962962962962,0.05,2018-08-05
25.2,663.0,0.0,13.4,26.0,1.3081481481481478,0.05,2018-08-06
29.2,576.0,0.0,14.4,31.1,1.315,0.05,2018-08-07
54.0,318.0,0.6,17.8,26.9,1.3218518518518518,0.05,2018-08-08
21.6,702.0,0.0,6.7,26.1,1.3287037037037035,0.05,2018-08-09
36.0,627.0,0.0,5.2,19.7,1.3355555555555556,0.05,2018-08-10
29.9,148.0,0.0,4.2,13.5,1.3424074074074073,0.05,2018-08-11
74.2,1.0,2.0,5.5,12.0,1.3492592592592592,0.05,2018-08-12
43.2,216.0,0.0,17.7,25.7,1.3561111111111108,0.05,2018-08-13
39.6,415.0,0.0,12.1,26.5,1.362962962962963,0.05,2018-08-14
28.8,510.0,0.0,11.7,26.6,1.3698148148148148,0.05,2018-08-15
46.8,746.0,0.0,12.1,32.0,1.3766666666666667,0.05,2018-08-16
39.6,510.0,0.0,15.9,25.2,1.3835185185185184,0.05,2018-08-17
26.3,787.0,0.0,9.7,26.4,1.3903703703703705,0.05,2018-08-18
28.8,783.0,0.0,11.5,29.6,1.397222222222222,0.05,2018-08-19
36.0,106.0,0.0,15.5,26.8,1.404074074074074,0.05,2018-08-20
29.5,384.0,0.0,13.8,29.2,1.410925925925926,0.05,2018-08-21
25.9,740.0,0.0,13.9,31.6,1.4177777777777778,0.05,2018-08-22
47.9,681.0,0.0,16.2,28.7,1.4246296296296297,0.05,2018-08-23
46.8,285.0,0.0,13.2,22.2,1.4314814814814816,0.05,2018-08-24
39.6,288.0,0.0,12.4,21.0,1.4383333333333332,0.05,2018-08-25
46.8,594.0,0.2,5.7,24.9,1.4451851851851851,0.05,2018-08-26
40.0,342.0,1.6,17.1,25.4,1.4520370370370368,0.05,2018-08-27
50.0,769.0,1.0,9.7,29.5,1.4588888888888893,0.05,2018-08-28
58.7,78.0,0.4,15.6,20.2,1.4657407407407408,0.05,2018-08-29
21.6,106.0,0.0,10.6,21.9,1.4725925925925925,0.05,2018-08-30
39.6,569.0,0.0,11.7,24.1,1.4794444444444443,0.05,2018-08-31
36.0,0.0,2.6,2.2,8.0,1.4862962962962962,0.05,2018-09-01
33.5,117.0,1.6,-9.2,0.6,1.493148148148148,0.05,2018-09-02
39.6,41.0,2.0,4.8,16.0,1.5,0.05,2018-09-03
30.2,0.0,6.8,10.4,13.3,1.5,0.02,2018-09-04
36.0,366.0,0.0,10.9,21.7,1.5,0.11,2018-09-05
40.3,300.0,8.3,15.9,26.0,1.5,0.2,2018-09-06
46.8,858.0,0.0,14.5,27.9,1.5,0.06,2018-09-07
50.4,144.0,4.4,15.4,19.7,1.5,0.05857142857142857,2018-09-08
32.4,620.0,0.0,8.6,30.9,1.5,0.057142857142857134,2018-09-09
25.2,627.0,0.0,7.1,23.0,1.5,0.055714285714285716,2018-09-10
47.9,231.0,2.2,6.2,14.3,1.5,0.054285714285714284,2018-09-11
77.0,90.0,1.0,7.6,11.4,1.5,0.05285714285714286,2018-09-12
36.4,12.0,0.0,16.2,19.7,1.5,0.051428571428571435,2018-09-13
29.9,625.0,0.0,9.2,22.8,1.5,0.05,2018-09-14
25.2,702.0,0.0,6.0,22.6,1.5,0.05,2018-09-15
21.6,511.0,0.0,6.6,26.9,1.5,0.05,2018-09-16
33.8,703.0,0.0,7.2,30.5,1.5,0.05,2018-09-17
39.6,113.0,0.0,16.4,24.6,1.5,0.05,2018-09-18
47.9,532.0,0.0,15.6,26.0,1.5,0.05,2018-09-19
39.6,401.0,1.8,12.3,26.4,1.5,0.05,2018-09-20
51.5,127.0,3.7,12.6,18.5,1.5,0.05,2018-09-21
61.2,96.0,0.6,9.3,19.7,1.5,0.05,2018-09-22
68.4,6.0,7.3,12.6,21.0,1.5,0.05,2018-09-23
51.8,573.0,0.0,5.8,17.1,1.5,0.05,2018-09-24
54.7,675.0,0.0,3.9,17.8,1.5,0.05,2018-09-25
28.8,654.0,0.0,2.7,22.4,1.5,0.05,2018-09-26
18.0,668.0,0.0,6.0,27.2,1.5,0.05,2018-09-27
54.0,576.0,0.0,8.2,23.0,1.5,0.05,2018-09-28
46.8,661.0,0.0,7.8,19.6,1.5,0.05,2018-09-29
32.8,578.0,1.0,3.2,19.3,1.5,0.05,2018-09-30
36.7,38.0,0.0,6.1,9.3,1.5,0.05,2018-10-01
46.8,469.0,1.2,-9.8,4.9,1.5,0.05,2018-10-02
43.2,153.0,9.3,10.6,18.5,1.5,0.05,2018-10-03
50.4,222.0,2.0,8.9,13.8,1.5,0.05,2018-10-04
39.6,318.0,0.0,9.0,17.8,1.5,0.05,2018-10-05
26.3,183.0,4.4,13.4,25.8,1.5,0.05,2018-10-06
54.0,598.0,0.0,13.4,25.3,1.5,0.05,2018-10-07
46.8,420.0,0.0,10.7,23.4,1.5,0.05,2018-10-08
33.8,701.0,0.0,11.7,27.4,1.5,0.05,2018-10-09
65.9,372.0,0.4,8.2,27.2,1.5,0.05,2018-10-10
61.2,7.0,6.2,10.3,12.7,1.5,0.05,2018-10-11
33.8,335.0,0.0,3.6,10.3,1.5,0.05,2018-10-12
28.8,475.0,0.0,14.8,27.1,1.5,0.08750000000000001,2018-10-13
39.6,296.0,0.6,14.8,27.4,1.5,0.125,2018-10-14
51.5,477.0,0.0,14.3,26.2,1.5,0.16250000000000006,2018-10-15
25.2,593.0,0.0,12.9,24.5,1.5,0.2,2018-10-16
33.1,385.0,0.0,9.1,22.5,1.5,0.125,2018-10-17
50.4,544.0,0.0,10.4,21.9,1.5,0.05,2018-10-18
36.0,549.0,0.0,8.6,20.7,1.5,0.15,2018-10-19
